,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
354,Advanced-LangChain-with-FastAPI,Coding-Crashkurse,Project makes use of LangChain and FastAPI - Focus and Async integration with Vectorstore,https://github.com/Coding-Crashkurse/Advanced-LangChain-with-FastAPI,Python,2024-02-04T19:45:04Z,2024-09-30T14:11:53Z,38,18,0,
355,langchain-python-tutorial,leonvanzyl,,https://github.com/leonvanzyl/langchain-python-tutorial,Python,2024-01-16T12:06:48Z,2024-09-02T11:36:22Z,42,11,0,
356,helm,langchain-ai,Repository hosting Langchain helm charts.,https://github.com/langchain-ai/helm,Shell,2023-10-11T16:24:46Z,2024-10-05T02:28:19Z,40,9,2,Apache License 2.0
357,langchain-notes,ravsau,notes on langchain,https://github.com/ravsau/langchain-notes,Python,2023-07-01T16:51:35Z,2024-08-24T19:30:05Z,18,8,0,MIT License
358,Langchain_usecases,plaban1981,Langchain Usecases,https://github.com/plaban1981/Langchain_usecases,Jupyter Notebook,2023-04-11T16:15:41Z,2024-08-16T13:54:39Z,14,7,0,
359,langchain_pdf,lrbmike,LangChain实现的基于PDF文档构建问答知识库,https://github.com/lrbmike/langchain_pdf,Python,2023-08-09T10:00:58Z,2024-08-19T02:10:16Z,30,9,1,GNU General Public License v2.0
360,robust-mrkl,whitead,A langchain agent that retries,https://github.com/whitead/robust-mrkl,Python,2023-04-22T17:07:13Z,2024-08-02T08:30:55Z,48,9,2,MIT License
361,AI_GirlFriend,parallel75,LangChain Tutorial 2 实现 AI 女友 Demo,https://github.com/parallel75/AI_GirlFriend,Python,2023-09-21T12:00:26Z,2024-09-20T06:47:43Z,49,20,0,Apache License 2.0
362,novice-ChatGPT,aiplaybookin,"ChatGPT API Usage using LangChain, LlamaIndex, Guardrails, AutoGPT and more",https://github.com/aiplaybookin/novice-ChatGPT,Jupyter Notebook,2023-03-28T10:32:43Z,2024-09-21T23:29:09Z,126,16,0,
363,QueryGPT,sdaaron,基于Langchain 的自然语言表格数据查询工具 A Natural Language Tabular Data Query Tool based on Langchain,https://github.com/sdaaron/QueryGPT,Vue,2023-06-05T04:09:28Z,2024-09-05T08:59:31Z,135,20,3,Apache License 2.0
364,satgpt-app,lalligagger,app test for satgpt updates (langchain + panel),https://github.com/lalligagger/satgpt-app,Python,2023-06-04T05:30:16Z,2024-06-25T06:44:38Z,65,11,9,MIT License
365,python_langchain_cn,liteli1987gmail,langchain中文网是langchain的python中文文档,https://github.com/liteli1987gmail/python_langchain_cn,MDX,2023-06-20T12:24:45Z,2024-09-19T10:39:35Z,57,7,3,
366,langchain-webscraper-demo,jasonrobwebster,"A chatbot demo that scrapes a website and stores the result in a vector db, which can then be queried via natual language - chatgpt style.",https://github.com/jasonrobwebster/langchain-webscraper-demo,Python,2023-07-29T17:49:40Z,2024-09-03T16:15:36Z,27,10,1,
367,LangChain-SearXNG,ptonlix,AI Q&A Search Engine ➡️ 基于LangChain和SearXNG打造的开源AI搜索引擎,https://github.com/ptonlix/LangChain-SearXNG,Python,2024-04-21T14:55:38Z,2024-10-05T17:17:13Z,95,8,3,Apache License 2.0
368,blog-langchain-elasticsearch,elastic,"Code examples accompanying blog ""Privacy-first AI search using LangChain and Elasticsearch""",https://github.com/elastic/blog-langchain-elasticsearch,Jupyter Notebook,2023-05-17T20:13:05Z,2024-07-23T10:52:35Z,30,11,2,Apache License 2.0
369,chat_app,virattt,"An LLM-powered chat application that uses Django, React, and LangChain.",https://github.com/virattt/chat_app,TypeScript,2023-05-10T12:35:17Z,2024-08-26T00:40:15Z,116,22,2,
370,Prompt-Engineering-LangChain,krishnaik06,,https://github.com/krishnaik06/Prompt-Engineering-LangChain,Jupyter Notebook,2023-06-15T09:29:03Z,2024-09-09T07:45:41Z,25,16,0,GNU General Public License v3.0
371,langchain-teddynote,teddylee777,"LangChain 을 더 쉽게 구현하기 위한 유틸 함수, 클래스를 만들어서 패키지로 배포하였습니다.",https://github.com/teddylee777/langchain-teddynote,Python,2024-06-17T01:18:22Z,2024-09-30T04:33:00Z,38,8,0,Apache License 2.0
372,QABot-LangChain,amrrs,Q&A Bot with Llama Index and LangChain,https://github.com/amrrs/QABot-LangChain,Jupyter Notebook,2023-03-31T16:35:02Z,2024-02-29T21:28:46Z,28,11,0,MIT License
373,langup-ai,jiran214,AGI 社交网络 Bot.  BiliBili |  直播聊天数字人 | 视频@自动回复 | 私信bot | 终端聊天  |  语音交互,https://github.com/jiran214/langup-ai,Python,2023-10-06T11:31:16Z,2024-10-05T19:59:16Z,547,108,8,MIT License
374,langchain-chatbot,GaoQ1,"Based on the Langchain framework, a retrieval and generative chatbot. 基于langchain实现的检索式和生成式问答",https://github.com/GaoQ1/langchain-chatbot,Python,2023-05-06T22:36:00Z,2024-08-16T09:18:33Z,22,10,0,MIT License
375,financial-chat,wshobson,"A financial chat application powered by LangChain, OpenBB, and Claude 3 Opus.",https://github.com/wshobson/financial-chat,Python,2024-03-31T04:18:38Z,2024-10-04T12:20:48Z,87,28,0,
376,langchain-ask-pdf-local,wafflecomposite,An AI-app that allows you to upload a PDF and ask questions about it. It uses StableVicuna 13B and runs locally.,https://github.com/wafflecomposite/langchain-ask-pdf-local,Python,2023-05-07T16:30:21Z,2024-10-01T10:01:40Z,86,8,7,
377,langchain_zhipuai,arcstep,为了兼容Langchain，根据zhipu官方HTTP的API重新实现的Python SDK,https://github.com/arcstep/langchain_zhipuai,Python,2024-02-20T01:07:29Z,2024-08-28T07:37:58Z,48,7,0,
378,GPT-Automator,chidiwilliams,Your voice-controlled Mac assistant,https://github.com/chidiwilliams/GPT-Automator,Python,2023-02-11T11:46:30Z,2024-10-04T13:21:42Z,228,31,0,
379,langchain-template-poe-fastapi,langchain-ai,,https://github.com/langchain-ai/langchain-template-poe-fastapi,Python,2023-04-04T10:59:46Z,2024-09-18T18:28:22Z,80,9,2,MIT License
380,langchainjs-juejin,RealKai42,从前端到 AI：langchain.js 入门和实战,https://github.com/RealKai42/langchainjs-juejin,Jupyter Notebook,2024-04-25T12:45:59Z,2024-09-29T22:54:29Z,50,7,1,
381,gptq_for_langchain,abhinand5,A guide about how to use GPTQ models with langchain,https://github.com/abhinand5/gptq_for_langchain,Jupyter Notebook,2023-05-11T05:28:34Z,2024-05-03T09:19:04Z,40,9,2,GNU General Public License v3.0
382,langchain-hub-ui,FanaHOVA,"A web UI for LangChainHub, built on Next.js",https://github.com/FanaHOVA/langchain-hub-ui,TypeScript,2023-01-24T21:30:41Z,2024-08-18T10:29:06Z,39,8,2,MIT License
383,LangChain-Intermediate-Project,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-Intermediate-Project,Python,2023-06-22T18:37:45Z,2024-08-14T12:36:03Z,24,13,0,
384,multi-llm-siri,developersdigest,"LLM Siri with OpenAI, Perplexity, Ollama, Llama2, Mistral, Mixtral & Langchain",https://github.com/developersdigest/multi-llm-siri,TypeScript,2024-01-09T21:30:09Z,2024-10-03T14:48:43Z,54,21,2,
385,quivr,QuivrHQ,"Open-source RAG Framework for building GenAI Second Brains 🧠  Build productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq  that you can share with users !  Efficient retrieval augmented generation framework",https://github.com/QuivrHQ/quivr,Python,2023-05-12T23:53:30Z,2024-10-06T14:58:15Z,36192,3519,136,Other
386,langchain-googledrive,pprados,An external version of a pull request for langchain.,https://github.com/pprados/langchain-googledrive,Python,2023-06-27T15:29:46Z,2024-09-29T08:35:10Z,24,9,0,Apache License 2.0
387,yt-stream-langchain-streamlit,alejandro-ao,How to stream the generation of a LLM in your Streamlit application,https://github.com/alejandro-ao/yt-stream-langchain-streamlit,Python,2024-02-28T17:26:58Z,2024-09-29T02:40:35Z,19,14,0,MIT License
388,BotServer,GeneralBots,LLM Orchestrator powered by langchain and Bot Framework V4 & several features including Whatsapp.,https://github.com/GeneralBots/BotServer,TypeScript,2018-04-16T13:16:55Z,2024-10-04T04:53:40Z,61,37,67,Other
389,LLM-IMDB,ibiscp,"Proof of concept app using LangChain and LLMs to retrieve information from graphs, built with the IMDB dataset",https://github.com/ibiscp/LLM-IMDB,Python,2023-04-10T02:25:35Z,2024-10-06T11:25:01Z,201,66,0,
390,ai-chatbot,lalanikarim,"AI Chatbot with Streamlit, Langchain, and Mistral7b",https://github.com/lalanikarim/ai-chatbot,Python,2023-10-18T04:00:38Z,2024-09-12T17:41:47Z,33,13,0,MIT License
391,rag-with-langchain-colbert-and-ragatouille,aigeek0x0,"Build a Streamlit Chatbot using Langchain, ColBERT, Ragatouille, and ChromaDB",https://github.com/aigeek0x0/rag-with-langchain-colbert-and-ragatouille,Jupyter Notebook,2024-01-28T09:15:03Z,2024-09-11T13:02:20Z,115,9,0,Apache License 2.0
392,Search-across-knowledge-bases-with-Langchain-and-OpenAI,neebs12,"Built with Typescript, Langchain, OpenAI, HNSWLib",https://github.com/neebs12/Search-across-knowledge-bases-with-Langchain-and-OpenAI,TypeScript,2023-04-07T03:14:10Z,2024-08-09T14:01:54Z,44,9,0,
393,llm-chain,sobelio,`llm-chain` is a powerful rust crate for building chains in large language models allowing you to summarise text and complete complex tasks,https://github.com/sobelio/llm-chain,Rust,2023-03-24T23:53:13Z,2024-10-05T05:24:36Z,1319,130,38,MIT License
394,react-gpt,peterpme,✨ An experimental chat-gpt experience focused on React using LangChain & OpenAI,https://github.com/peterpme/react-gpt,TypeScript,2023-02-20T03:27:36Z,2024-08-21T00:22:03Z,69,11,3,
395,java-langchains,cupybara,A Java 8+ LangChain implementation. Build powerful LLM based applications in an (enterprise) Java context.,https://github.com/cupybara/java-langchains,Java,2023-05-26T17:52:54Z,2024-08-19T01:13:08Z,40,7,2,MIT License
396,media-agent,ahmedbesbes,Scrape data from social media and chat with it using Langchain,https://github.com/ahmedbesbes/media-agent,Python,2023-06-11T09:02:35Z,2024-10-05T15:18:08Z,123,17,7,
397,dialog,talkdai,RAG LLM Ops App for easy deployment and testing,https://github.com/talkdai/dialog,Python,2023-11-09T21:48:54Z,2024-10-02T07:07:26Z,361,44,21,MIT License
398,Get_Started_with_LangChain_in_Nodejs,developersdigest,,https://github.com/developersdigest/Get_Started_with_LangChain_in_Nodejs,JavaScript,2023-04-20T14:16:36Z,2024-09-25T20:54:50Z,43,15,1,
399,langchain-tutorial,dkhundley,LangChain Tutorial,https://github.com/dkhundley/langchain-tutorial,Jupyter Notebook,2023-04-29T18:24:00Z,2024-05-21T14:12:15Z,13,6,0,
400,langchain_semantic_search,venuv,"Search and indexing your own Google Drive Files using GPT3, LangChain, and Python",https://github.com/venuv/langchain_semantic_search,Jupyter Notebook,2023-02-07T06:43:55Z,2024-02-12T22:06:56Z,41,8,0,
401,LangChain-Tutorials,GoodAITechnology,,https://github.com/GoodAITechnology/LangChain-Tutorials,Jupyter Notebook,2023-06-30T13:57:46Z,2024-09-03T22:38:20Z,23,11,0,
402,next-ollama-app,brunnolou,"Vercel AI SDK, Next.js, LangChain, Ollama Chat Example",https://github.com/brunnolou/next-ollama-app,TypeScript,2023-10-19T23:04:05Z,2024-10-05T11:20:38Z,60,14,1,
403,Udemy-Advanced-LangChain,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/Udemy-Advanced-LangChain,Jupyter Notebook,2024-03-11T18:37:05Z,2024-10-01T12:03:19Z,23,12,0,Other
404,langchain-intermediate,cailynyongyong,,https://github.com/cailynyongyong/langchain-intermediate,Jupyter Notebook,2024-04-10T17:14:31Z,2024-07-12T02:07:47Z,16,10,0,
405,langchain-crashcourse,bhattbhavesh91,The LangChain Crash Course Repository is a concise and comprehensive collection of learning materials for the LangChain programming language.,https://github.com/bhattbhavesh91/langchain-crashcourse,Jupyter Notebook,2023-06-12T07:48:42Z,2024-06-14T21:13:21Z,19,10,0,Apache License 2.0
406,LangChain-Types-Explained,sugarforever,,https://github.com/sugarforever/LangChain-Types-Explained,Jupyter Notebook,2023-04-07T17:29:43Z,2024-08-20T06:17:03Z,52,8,1,
407,Large-Language-Model-Notebooks-Course,peremartra,Practical course about Large Language Models. ,https://github.com/peremartra/Large-Language-Model-Notebooks-Course,Jupyter Notebook,2023-05-01T21:54:40Z,2024-10-06T12:59:46Z,1181,311,1,MIT License
408,generative-ai-workbook,AaronWard,Central repository for all LLM development,https://github.com/AaronWard/generative-ai-workbook,Python,2023-09-08T10:53:04Z,2024-10-01T10:31:52Z,188,57,0,
409,botpress,botpress,The open-source hub to build & deploy GPT/LLM Agents ⚡️,https://github.com/botpress/botpress,TypeScript,2016-11-16T21:57:59Z,2024-10-06T10:56:12Z,12602,1757,16,MIT License
410,amazon-bedrock-samples,aws-samples,This repository contains examples for customers to get started using the Amazon Bedrock Service. This contains examples for all available foundational models,https://github.com/aws-samples/amazon-bedrock-samples,Jupyter Notebook,2023-07-05T18:23:34Z,2024-10-04T15:34:24Z,515,270,55,MIT No Attribution
411,generative-ai,GoogleCloudPlatform,"Sample code and notebooks for Generative AI on Google Cloud, with Gemini on Vertex AI",https://github.com/GoogleCloudPlatform/generative-ai,Jupyter Notebook,2023-05-05T12:31:07Z,2024-10-06T12:00:55Z,6986,1882,57,Apache License 2.0
412,NEXT.JS-LangChain-Starter-Kit,JohnRSandoval,,https://github.com/JohnRSandoval/NEXT.JS-LangChain-Starter-Kit,TypeScript,2023-05-27T20:59:20Z,2024-10-01T03:34:21Z,68,10,0,
413,question_extractor,nestordemeure,Generate question/answer training pairs out of raw text.,https://github.com/nestordemeure/question_extractor,Python,2023-04-18T20:59:39Z,2024-10-05T06:40:00Z,199,28,2,Apache License 2.0
414,Attack_On_LangChain_Learning_Path,Heng-xiu,,https://github.com/Heng-xiu/Attack_On_LangChain_Learning_Path,Jupyter Notebook,2023-05-15T11:06:58Z,2024-07-16T06:09:38Z,20,16,0,MIT License
415,langchain_agents,mayflower,Sourcecode für den Workshop Autonome Agenten mit Langchain,https://github.com/mayflower/langchain_agents,Jupyter Notebook,2023-09-12T13:01:37Z,2024-09-03T08:13:13Z,22,8,10,Apache License 2.0
416,larachain,alnutile,PHP + Laravel to create a workflow like https://github.com/hwchase17/langchain,https://github.com/alnutile/larachain,PHP,2023-04-10T19:13:59Z,2024-09-29T20:15:30Z,100,19,6,MIT License
417,LangChain-Tutorials,TirendazAcademy,Practical step-by-step LangChain guides,https://github.com/TirendazAcademy/LangChain-Tutorials,Jupyter Notebook,2023-06-12T14:30:30Z,2024-09-21T21:39:46Z,25,9,0,
418,hands-on-generative-ai-with-multi-agent-langchain-4499047,LinkedInLearning,This repo is for the Linkedin Learning course: Hands-On Generative AI with Multi-Agent LangChain: Building Real-World Applications,https://github.com/LinkedInLearning/hands-on-generative-ai-with-multi-agent-langchain-4499047,,2023-08-16T20:29:22Z,2024-09-22T01:13:44Z,19,27,0,Other
419,LangChain-for-LLM-App-Development,ArslanKAS,"The framework to take LLMs out of the box. Learn to use LangChain to call LLMs into new environments, and use memories, chains, and agents to take on new and complex tasks.",https://github.com/ArslanKAS/LangChain-for-LLM-App-Development,Jupyter Notebook,2023-06-06T14:25:34Z,2024-07-25T08:02:40Z,30,14,1,
420,project-genai-cold-email-generator,codebasics,"Cold email generator using Llama3.1 LLM, Langchain, Chromadb and Streamlit",https://github.com/codebasics/project-genai-cold-email-generator,Jupyter Notebook,2024-08-15T21:29:57Z,2024-10-04T18:48:47Z,21,32,2,MIT License
421,llm_langchain_projects,yuniaXian,"Collection of llm_langchain_projects: Autolabelling, Search and Indexing",https://github.com/yuniaXian/llm_langchain_projects,Python,2024-02-01T05:18:44Z,2024-04-30T14:15:22Z,4,20,0,
422,OpenAI-LangChain-Multi-PDF-Chat-Bot,petermartens98,"Python Streamlit web app allowing the user to upload multiple files and then utilizing the OpenAI API GPT 3.5 Turbo language models, the user is able to have a conversation about the uploaded documents. The user is also allowed to specify the language model and the temperature of the model. Also presented with a drop down for PDF analytics.",https://github.com/petermartens98/OpenAI-LangChain-Multi-PDF-Chat-Bot,Python,2023-06-01T18:31:18Z,2024-07-15T17:04:56Z,43,17,0,
423,langchain_yt_tools,venuv,Langchain tools to search/extract/transcribe text transcripts of Youtube videos. Some of this has been integrated into LangChain main branch,https://github.com/venuv/langchain_yt_tools,Python,2023-05-02T17:25:03Z,2024-10-02T15:17:47Z,60,6,0,GNU General Public License v3.0
424,autonomous-hr-chatbot,stepanogil,An autonomous HR agent that can answer user queries using tools,https://github.com/stepanogil/autonomous-hr-chatbot,Jupyter Notebook,2023-06-15T09:00:28Z,2024-10-04T11:41:07Z,338,75,1,MIT License
425,LangChain-On-Azure,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-On-Azure,Python,2023-08-06T14:58:41Z,2024-05-21T15:07:34Z,17,14,0,
426,langchain-prefect,PrefectHQ,Tools for using Langchain with Prefect,https://github.com/PrefectHQ/langchain-prefect,Python,2023-03-06T22:20:40Z,2024-09-28T10:25:02Z,99,4,1,Apache License 2.0
427,langchain4j-aideepin-admin,moyangzhan,"JAVA版本的检索增强生成(RAG)项目，包括知识库、搜索 | JAVA version of retrieval enhancement generation(RAG) project ,including knowledge base, search",https://github.com/moyangzhan/langchain4j-aideepin-admin,Vue,2024-06-18T15:55:50Z,2024-09-29T09:14:14Z,16,6,1,MIT License
428,LangchainComposeChatYourDocs,dagthomas,"A starter for Langchain, Docker Compose, Fastapi, Qdrant, Sveltekit",https://github.com/dagthomas/LangchainComposeChatYourDocs,Svelte,2023-04-17T21:34:54Z,2024-09-05T11:27:29Z,24,5,0,MIT License
429,langchain-streamlit-demo,joshuasundance-swca,"langchain-streamlit demo with streaming llm, memory, and langsmith feedback",https://github.com/joshuasundance-swca/langchain-streamlit-demo,Python,2023-09-18T04:32:58Z,2024-07-09T08:05:29Z,18,10,9,MIT License
430,langchain-llm-api,1b5d,,https://github.com/1b5d/langchain-llm-api,Python,2023-04-08T21:32:31Z,2024-02-29T04:59:21Z,39,7,2,MIT License
431,RAGchain,Marker-Inc-Korea,"Extension of Langchain for RAG. Easy benchmarking, multiple retrievals, reranker, time-aware RAG, and so on...",https://github.com/Marker-Inc-Korea/RAGchain,Python,2023-06-08T11:24:56Z,2024-10-04T14:37:12Z,277,28,38,Apache License 2.0
432,Langchain-Chatchat-Colab,cwyalpha,Colab for Langchain-Chatchat,https://github.com/cwyalpha/Langchain-Chatchat-Colab,Jupyter Notebook,2023-08-23T08:38:02Z,2024-06-05T07:33:03Z,19,7,0,
433,RAG,ThomasJay,"Rag (Retreival Augmented Generation) Python solution with llama3, LangChain, Ollama and ChromaDB in a Flask API based solution",https://github.com/ThomasJay/RAG,Python,2024-04-20T23:16:23Z,2024-10-05T20:04:26Z,136,55,5,Apache License 2.0
434,simple-chatpdf,HappyGO2023,使用langchain进行简单的chatpdf,https://github.com/HappyGO2023/simple-chatpdf,Python,2023-04-08T08:32:49Z,2024-06-12T09:41:14Z,42,14,0,
435,panel-chat-examples,holoviz-topics,"Examples of Chat Bots using Panels chat features: Traditional, LLMs, AI Agents, LangChain, OpenAI etc",https://github.com/holoviz-topics/panel-chat-examples,Python,2023-08-21T23:59:40Z,2024-10-04T23:44:29Z,106,32,33,MIT License
436,native-langchain4j,alina-yur,"a LangChain4j, OpenAI and GraalVM example",https://github.com/alina-yur/native-langchain4j,Java,2024-03-16T16:13:17Z,2024-09-30T16:09:43Z,19,5,1,Apache License 2.0
437,langchain-pdf,0x-cygnet,,https://github.com/0x-cygnet/langchain-pdf,Svelte,2024-02-02T16:30:40Z,2024-09-28T14:19:09Z,3,18,0,
438,Sales_Agent_using_LangChain,PromptEngineer48,Your Context-Aware AI Sales Assistant,https://github.com/PromptEngineer48/Sales_Agent_using_LangChain,Python,2023-05-07T04:39:22Z,2024-10-02T10:33:24Z,22,12,0,
439,LibreChat,danny-avila,"Enhanced ChatGPT Clone: Features Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, langchain, DALL-E-3, ChatGPT Plugins, OpenAI Functions, Secure Multi-User System, Presets, completely open-source for self-hosting. Actively in public development.",https://github.com/danny-avila/LibreChat,TypeScript,2023-02-12T01:06:52Z,2024-10-06T13:23:34Z,17977,2994,177,MIT License
440,GPT4-LangChain-Agents-Research-Web-App,petermartens98,"Python Streamlit web app utilizing OpenAI (GPT4) and LangChain LLM tools with access to Wikipedia, DuckDuckgo Search, and a ChromaDB with previous research embeddings. Ultimately delivering a research report for a user-specified input, including an introduction, quantitative facts, as well as relevant publications, books, and youtube links.",https://github.com/petermartens98/GPT4-LangChain-Agents-Research-Web-App,Python,2023-07-08T00:52:56Z,2024-09-02T05:00:05Z,68,12,1,
441,ArXivChatGuru,redis-developer,"Use ArXiv ChatGuru to talk to research papers. This app uses LangChain, OpenAI, Streamlit, and Redis as a vector database/semantic cache.",https://github.com/redis-developer/ArXivChatGuru,Python,2023-02-10T21:36:09Z,2024-09-30T12:39:44Z,523,69,7,MIT License
442,LangChain-Course,ttaulli,,https://github.com/ttaulli/LangChain-Course,Jupyter Notebook,2023-09-23T17:29:26Z,2024-08-06T15:43:36Z,8,14,0,
443,ai-chatbot-using-Langchain-Pinecone,farukalamai,"Chatbot Answering from Your Own Knowledge Base: Langchain, ChatGPT, Pinecone, and Streamlit",https://github.com/farukalamai/ai-chatbot-using-Langchain-Pinecone,Python,2023-07-08T19:44:30Z,2024-10-04T02:23:26Z,27,12,0,MIT License
444,GPTube,Hamagistral,🎥 Youtube Video Summarizer and Question Answering App Using Whisper and Langchain,https://github.com/Hamagistral/GPTube,Python,2023-04-10T00:47:42Z,2024-10-01T18:53:25Z,93,18,3,
445,llama2-faiss-langchain-qa-rag,murtuza753,,https://github.com/murtuza753/llama2-faiss-langchain-qa-rag,Jupyter Notebook,2024-01-26T22:36:35Z,2024-10-02T15:58:16Z,27,13,0,Apache License 2.0
446,FlaskGPT,DanteNoguez,"Streaming responses with Flask, ChatGPT and Langchain",https://github.com/DanteNoguez/FlaskGPT,CSS,2023-03-29T18:58:57Z,2024-09-28T07:16:59Z,101,6,1,MIT License
447,dolphin,kaleido-lab,"General video interaction platform based on LLMs, including Video ChatGPT",https://github.com/kaleido-lab/dolphin,Python,2023-05-02T10:03:26Z,2024-10-03T13:03:25Z,252,18,0,MIT License
448,GPT-4-Web-Browsing,Wilson-ZheLin,GPT-4 Enhanced with Real-Time Web Browsing 🔗,https://github.com/Wilson-ZheLin/GPT-4-Web-Browsing,Python,2023-11-13T04:20:07Z,2024-09-20T20:32:22Z,133,25,3,MIT License
449,repo2pdf,BankkRoll,"repo2pdf is a tool that allows you to convert a GitHub repository into a PDF file. It clones the repository, processes the files, and then creates a PDF.",https://github.com/BankkRoll/repo2pdf,JavaScript,2023-05-22T02:45:47Z,2024-10-03T23:18:35Z,230,42,0,MIT License
450,langchainjs-workshop,jouwdan,"Repository for the workshop ""Unlocking the power of AI: Private conversations with your docs using Langchain JS"" by @pattyneta",https://github.com/jouwdan/langchainjs-workshop,Svelte,2023-11-08T13:01:41Z,2023-12-14T14:25:43Z,22,7,0,MIT License
451,Knowledge-QA-LLM,RapidAI,QA based on local knowledge and LLM.,https://github.com/RapidAI/Knowledge-QA-LLM,Python,2023-04-18T00:20:31Z,2024-09-30T15:32:49Z,191,40,0,Apache License 2.0
452,semantic-search-elasticsearch-openai-langchain,dylanjcastillo,,https://github.com/dylanjcastillo/semantic-search-elasticsearch-openai-langchain,HTML,2023-04-24T18:43:32Z,2024-09-30T09:34:18Z,24,11,1,MIT License
453,langchain-cloudflare-nuxt-template,langchain-ai,,https://github.com/langchain-ai/langchain-cloudflare-nuxt-template,TypeScript,2023-11-24T20:47:12Z,2024-10-01T16:20:39Z,66,6,2,
454,sveltekit-langchain-boilerplate,xpluscal,Simple boilerplate app for using LangchainJS and OpenAI with Sveltekit (PDF Summarizer Chain example),https://github.com/xpluscal/sveltekit-langchain-boilerplate,TypeScript,2023-04-01T13:29:00Z,2024-09-19T22:39:21Z,46,6,0,
455,introduction-to-ai-orchestration-with-langchain-and-llamaindex-3820082,LinkedInLearning,This repo is for Linkedin learning course: Introduction to AI Orchestration with LangChain and LlamaIndex,https://github.com/LinkedInLearning/introduction-to-ai-orchestration-with-langchain-and-llamaindex-3820082,Python,2023-11-02T20:23:40Z,2024-09-05T21:49:39Z,18,26,0,Other
456,langchain-service,kyrolabs,Opinionated Langchain setup with Qdrant vector store and Kong gateway,https://github.com/kyrolabs/langchain-service,Python,2023-04-06T22:33:29Z,2024-09-28T07:36:56Z,31,6,0,MIT License
457,langchain-study,tsdata,랭체인(LangChain) 입문부터 응용까지,https://github.com/tsdata/langchain-study,Jupyter Notebook,2024-02-13T06:49:43Z,2024-10-01T21:00:51Z,16,8,0,
458,sveltekit-modal-langchain,semicognitive,"An example SvelteKit project using sveltekit-modal, with a Python server endpoint written in langchain.",https://github.com/semicognitive/sveltekit-modal-langchain,JavaScript,2023-02-15T21:43:26Z,2024-08-09T16:10:50Z,47,6,3,
459,langchain-local,ChunAllen,,https://github.com/ChunAllen/langchain-local,JavaScript,2023-07-09T05:45:36Z,2024-07-17T11:29:21Z,22,8,2,
460,CASALIOY,su77ungr, ♾️ toolkit for air-gapped LLMs on consumer-grade hardware,https://github.com/su77ungr/CASALIOY,Python,2023-05-10T05:15:16Z,2024-09-30T21:59:56Z,230,32,18,Apache License 2.0
461,langchain-research-assistant-docker,joshuasundance-swca,docker setup to run the LangChain research-assistant template using langserve,https://github.com/joshuasundance-swca/langchain-research-assistant-docker,Dockerfile,2023-11-27T19:00:00Z,2024-07-01T04:42:32Z,44,7,4,MIT License
462,LangChain-GPT-Researcher,Makesh-Srinivasan,GPT-Researcher as a LangChain tool to be used in Agents and Chains,https://github.com/Makesh-Srinivasan/LangChain-GPT-Researcher,Jupyter Notebook,2024-08-11T19:40:35Z,2024-10-06T12:14:02Z,62,7,0,MIT License
463,quarkus-langchain-demo,eldermoraes,,https://github.com/eldermoraes/quarkus-langchain-demo,HTML,2024-05-15T22:59:22Z,2024-09-24T19:13:00Z,23,8,0,Apache License 2.0
464,agent-python-openai-prompty-langchain,Azure-Samples,Function calling for vector database lookup based on user question,https://github.com/Azure-Samples/agent-python-openai-prompty-langchain,Bicep,2024-04-16T00:07:09Z,2024-10-04T20:01:08Z,23,11,8,MIT License
465,fin-sight,vishwasg217,"FinSight - Financial Insights at Your Fingertip: FinSight is a cutting-edge AI assistant tailored for portfolio managers, investors, and finance enthusiasts. It streamlines the process of gaining crucial insights and summaries about a company in a user-friendly manner.",https://github.com/vishwasg217/fin-sight,Jupyter Notebook,2023-09-06T13:01:39Z,2024-09-26T02:47:30Z,195,76,11,
466,langchain_search_bot,kylejtobin,A simple LangChain 🦜🔗 bot that uses OpenAI and Google Search to do question answering.,https://github.com/kylejtobin/langchain_search_bot,Python,2023-04-30T23:18:00Z,2024-07-08T18:54:39Z,22,8,1,
467,elasticsearch-agent,onepointconsulting,"ElasticSearch agent based on ElasticSearch, LangChain and ChatGPT 4",https://github.com/onepointconsulting/elasticsearch-agent,Python,2023-10-10T17:38:31Z,2024-10-01T20:46:55Z,40,12,1,
468,spotify-chat,trancethehuman,Chat with your Spotify account using GPT &  LangChain AI Agent,https://github.com/trancethehuman/spotify-chat,Python,2023-05-04T17:59:02Z,2024-09-22T16:48:24Z,79,11,1,
